Pressure Sensor,Temperature Sensor,Flow Sensor,Vibration Sensor,Gas Sensor,Position Sensor,Tension Sensor,Acoustic Sensor,Humidity Sensor,Optical Sensor,Magnetic Sensor,Seismic Sensor,Chemical Sensor,Rate of Penetration Sensor,Weight on Bit Sensor,RPM Sensor,Leak Detection Sensor,Corrosion Sensor,Timestamp,Location,NMR Sensor (Porosity %),NMR Sensor (Permeability mD),NMR Sensor (T2 Relaxation Time ms),NMR Sensor (T1 Relaxation Time ms),Resistivity Sensor (ohm-m),Gamma Ray Sensor (API Units),Density Sensor (g/cm³),Neutron Sensor (Porosity %)
3331.681,106.088,6122.688,2.228,557.308,340.068,203.85,8923.159,31.597,464.481,2.633,1.847,89.031,65.869,51953.502,122.101,2.832,2.874,1998-01-23 09:57:45.737152,Site-43,77.0967179954561,9.9,94.32,8819.69,127.82,117,1.67,55.3
17968.715,186.559,3945.165,20.285,143.123,93.815,140.801,10347.557,10.255,524.4,5.357,0.872,22.025,12.727,29427.128,493.598,8.799,7.319,1998-01-24 09:57:45.737152,Site-34,49.37955963643908,183.07,695.34,1395.66,181.92,166,2.727,85.05
15759.734264522158,104.84679826496166,7093.403451512434,5.73845096056778,534.3985493912888,0.0,0.0,13606.820732262766,20.8069498401423,685.5032249047931,6.0088242351304295,1.1738009786624335,70.70326233704809,54.68527613661858,2488.838680357293,49.16590703922208,4.641052603290343,1.478586179340093,1998-01-25 09:57:45.737152,Site-17,52.27328293819941,27.85,724.81,1271.69,712.99,27,1.543,62.07
2986.77,153.823,4511.6,12.077,297.55,274.558,172.045,8620.447,58.353,454.409,5.073,1.355,46.309,107.903,75623.845,97.024,7.546,5.302,1998-01-26 09:57:45.737152,Site-1,42.75410183585496,8.71,993.48,3040.48,4.94,174,2.834,2.21
2835.365,398.763,1511.628,22.687,883.88,309.394,154.525,19179.855,34.496,416.328,9.584,0.856,40.37,54.861,9703.274,429.517,2.684,6.728,1998-01-27 09:57:45.737152,Site-33,2.541912674409519,104.89,693.39,1618.1,889.83,6,1.894,30.48
15247.441,54.633,3536.912,29.067,280.19,154.973,450.127,11830.651,57.765,550.878,0.539,0.086,31.15,198.643,87233.671,32.081,6.538,1.166,1998-01-28 09:57:45.737152,Site-41,10.789142699330444,160.42,686.86,1107.35,633.22,77,2.368,86.5
5019.506,70.012,1778.684,48.889,577.326,170.426,422.228,7473.195,27.079,580.144,8.301,0.668,1.463,62.136,22786.233,110.803,7.292,9.91,1998-01-29 09:57:45.737152,Site-12,3.142918568673425,19.43,514.86,6783.51,440.96,150,2.319,24.02
6020.349,492.903,9067.801,46.359,945.669,77.709,130.592,16720.268,9.126,596.564,8.092,0.733,5.709,159.454,36072.025,449.341,5.785,1.49,1998-01-30 09:57:45.737152,Site-40,63.64104112637804,12.14,867.94,2139.05,331.43,206,2.075,36.79
12248.49,98.389,9311.386,33.094,727.5,326.924,481.885,6696.444,48.427,401.611,2.357,1.735,78.315,172.588,22045.11,312.433,3.264,5.27,1998-01-31 09:57:45.737152,Site-18,31.435598107632668,16.91,996.84,6670.48,126.36,231,1.546,38.96
7144.159464697639,-18.625694620712963,4105.421304681394,34.08100056554934,583.0071826917357,129.7325756747629,363.7182840687653,20.0,27.85439962684613,699.0256224119299,1.424759931840776,0.8980688868568617,18.533462168370672,139.49161994200728,48950.48116965656,39.98866418418736,5.919785036827072,4.918611028313606,1998-02-01 09:57:45.737152,Site-26,50.85706911647028,41.05,779.07,8619.43,921.57,10,1.779,15.45
19668.911,580.692,4397.899,16.427,265.483,331.294,174.57,13126.19,88.615,483.19,9.206,1.941,20.148,75.462,35801.07,17.866,7.111,3.665,1998-02-02 09:57:45.737152,Site-13,90.7566473926093,72.09,612.54,6520.6,712.35,161,2.392,34.98
680.327,24.524,3423.453,35.468,414.713,242.624,265.893,10397.176,28.376,422.854,8.638,1.839,42.515,103.516,74516.694,2.21,5.965,7.983,1998-02-03 09:57:45.737152,Site-13,24.929222914887493,35.53,79.05,1194.55,336.46,106,2.147,81.74
9650.672,469.956,8584.608,10.04,55.379,145.789,101.977,13136.397,3.842,625.887,3.671,0.06,52.985,31.693,17838.4,392.837,8.689,0.231,1998-02-04 09:57:45.737152,Site-35,41.038292303562976,22.24,726.77,5736.2,71.03,208,2.1,84.91
1506.04,477.351,4133.436,21.424,696.875,85.569,166.261,3611.997,0.399,591.225,3.75,0.548,44.909,176.263,38449.942,458.819,8.682,8.676,1998-02-05 09:57:45.737152,Site-29,75.55511385430486,89.84,708.59,3936.89,325.75,85,1.642,58.09
9214.958,107.057,6751.344,6.851,371.541,90.295,210.541,10784.374,68.088,600.951,1.073,1.127,81.555,156.529,88635.04,436.365,2.95,9.188,1998-02-06 09:57:45.737152,Site-21,22.879816549162246,14.69,775.59,3434.37,184.72,223,2.003,67.87
8710.292,59.074,7438.929,28.869,798.908,260.681,113.692,5048.746,4.426,422.989,1.356,0.919,88.581,149.09,26045.949,317.462,4.26,8.219,1998-02-07 09:57:45.737152,Site-2,7.697990982879299,56.31,124.64,3186.0,786.29,180,2.263,53.46
4397.891,193.363,7209.472,27.142,621.418,330.896,441.992,4441.048,83.375,687.974,7.04,0.798,21.579,40.564,72601.578,197.067,9.286,1.441,1998-02-08 09:57:45.737152,Site-47,28.9751452913768,15.06,653.77,9294.39,719.63,236,1.613,4.43
19322.135,299.179,9879.325,1.22,542.958,164.546,435.941,6930.029,50.605,672.089,3.416,1.552,10.381,108.049,26766.917,358.97,9.054,8.563,1998-02-09 09:57:45.737152,Site-46,16.122128725400444,30.91,295.79,7425.33,498.21,295,1.597,69.67
4217.928,559.532,477.325,36.421,205.556,3.226,349.937,1575.611,83.718,423.161,3.567,1.433,88.651,158.057,87647.71,24.644,7.483,2.003,1998-02-10 09:57:45.737152,Site-42,92.96976523425732,17.93,760.3,1339.35,885.85,272,2.213,99.66
726.963,352.75,5409.431,7.999,921.694,104.353,45.253,12373.729,80.282,565.322,3.199,0.237,75.764,98.267,68650.878,94.805,7.602,2.286,1998-02-11 09:57:45.737152,Site-5,80.8120379564417,18.99,240.45,4760.58,180.76,177,2.314,22.78
18823.659,417.631,4984.57,29.073,82.829,52.012,238.21,10370.975,7.1,672.664,6.87,0.901,28.347,168.732,23180.751,259.855,6.551,9.89,1998-02-12 09:57:45.737152,Site-8,63.34037565104234,13.77,684.01,3182.91,452.02,268,1.874,98.22
20000.0,62.43063228310327,7073.80187339202,3.122280118575157,1000.0,62.13451126210296,102.19971187911612,1365.2635174010777,56.41366591675097,471.709810019457,3.91147624714557,0.4638371452146385,99.06276101091105,200.0,1110.4466574899816,252.0067568158947,0.6503811156120742,0.6497542853043166,1998-02-13 09:57:45.737152,Site-11,87.14605901877177,77.08,295.06,9779.41,710.65,45,1.972,99.78
19162.032,71.349,3771.746,36.577,902.04,228.218,406.114,1326.701,69.239,431.126,9.034,0.134,88.988,62.024,30029.324,178.104,1.48,9.953,1998-02-14 09:57:45.737152,Site-13,80.36720768991145,9.65,9.09,9780.31,67.9,12,2.655,14.15
2746.822,390.655,7922.824,41.592,289.588,183.351,447.144,3101.005,75.614,502.833,6.668,1.633,78.978,87.517,80771.885,337.669,4.278,1.219,1998-02-15 09:57:45.737152,Site-13,18.657005888603585,9.58,633.39,3196.03,372.74,159,2.76,92.61
1876.438,69.872,9578.273,49.201,637.618,239.365,85.566,12364.718,77.856,641.549,8.122,1.057,90.031,77.497,31010.038,449.471,2.411,4.896,1998-02-16 09:57:45.737152,Site-49,89.25589984899777,167.5,113.36,3521.78,571.71,292,1.972,67.55
7025.382785307468,464.42053298557465,4607.314568047731,47.89254504646377,0.0,319.6389910050585,163.79117339595103,4175.295616630088,94.81274291529408,504.9241922499529,0.4678048329754904,1.3382474056542413,37.702727756631184,120.78211260190184,70128.88007711757,255.0813911506353,4.979440038365941,7.069411934256191,1998-02-17 09:57:45.737152,Site-11,53.93422419156507,53.4,659.33,5994.54,366.87,212,2.016,46.64
5081.688,55.993,1364.918,31.304,185.826,79.019,161.918,8567.738,55.071,504.653,8.945,0.544,74.808,27.651,18253.53,484.938,8.151,7.574,1998-02-18 09:57:45.737152,Site-35,80.74401551640625,1.85,925.62,4793.59,480.25,91,2.704,34.47
1266.795,176.513,40.21,2.365,736.711,286.601,342.691,13218.519,12.81,550.947,3.104,1.16,91.957,69.987,75499.563,53.727,4.315,4.375,1998-02-19 09:57:45.737152,Site-13,89.60912999234932,11.41,969.25,2131.8,608.16,200,2.912,62.98
9953.29,140.3,7767.047,1.191,43.356,351.409,444.481,8919.644,7.678,640.148,9.403,0.791,67.255,123.716,26014.744,316.884,8.719,3.056,1998-02-20 09:57:45.737152,Site-34,31.800347497186387,3.28,236.0,6604.46,368.45,11,1.965,84.28
8075.063,23.352,8541.589,8.893,434.983,177.038,315.223,194.063,13.13,696.747,3.087,0.722,42.848,133.906,6594.689,160.947,4.876,6.954,1998-02-21 09:57:45.737152,Site-4,11.005192452767677,7.76,809.27,3341.95,106.1,141,2.644,3.41
19100.906,265.22,7649.812,14.471,63.803,243.709,112.868,11605.878,38.081,508.846,4.173,0.524,40.121,3.733,14368.028,160.112,6.677,1.489,1998-02-22 09:57:45.737152,Site-20,22.793516254194166,0.87,353.62,6537.51,139.53,71,2.196,53.55
2998.567,82.122,8676.664,20.925,212.531,270.641,200.312,16075.063,55.485,466.629,3.672,0.217,69.415,41.418,82829.05,404.193,8.714,5.523,1998-02-23 09:57:45.737152,Site-34,42.71077886262563,17.51,900.47,3837.43,527.05,14,1.882,65.03
19290.149,206.964,8726.886,34.71,182.841,253.276,201.662,17695.569,2.296,562.601,0.561,1.27,63.472,103.631,80565.217,172.574,4.689,4.892,1998-02-24 09:57:45.737152,Site-16,81.80147659224932,6.41,787.51,7002.4,174.82,74,2.489,2.56
9625.11296690036,325.9342739590325,4199.086204933534,33.24150186152331,928.1960642632534,62.09507743980541,234.06343523318424,12617.610993067385,43.33264344718732,655.0180238830341,3.000110825875101,0.649313394581758,87.90008440140298,132.92790322380955,73196.45957359028,391.8617795527792,3.151106525935848,6.326582135481798,1998-02-25 09:57:45.737152,Site-40,86.07305832563435,21.33,74.01,6678.33,889.84,216,2.171,88.91
2245.157,40.568,4282.132,28.6,499.246,228.534,297.599,7889.521,52.018,643.427,4.47,0.843,28.214,189.514,43007.05,277.083,3.656,1.821,1998-02-26 09:57:45.737152,Site-6,0.6952130531190703,3.95,407.2,5088.62,834.2,165,1.889,95.18
13038.720642900653,419.65665191363513,3197.5316132861235,23.37856322250622,691.0494863833854,70.86654337919444,439.5023814652536,11183.725720608942,77.13356687627385,672.8745635844773,3.028288025973536,1.8378541510572328,50.70840005538988,200.0,60302.9370420811,395.43921418216746,0.1,5.653424846662702,1998-02-27 09:57:45.737152,Site-16,51.07473025775657,21.82,337.38,7047.7,349.1,7,1.655,61.25
9457.971,160.165,5098.909,36.451,365.064,47.192,69.594,9620.356,35.776,574.265,9.505,0.729,39.12,143.204,65137.565,387.435,2.975,8.473,1998-02-28 09:57:45.737152,Site-39,41.7411003148779,13.26,785.2,4610.2,831.0,122,2.757,11.7
881.72,328.658,5562.658,16.615,566.977,37.826,282.374,19586.38,90.414,509.908,1.64,1.194,58.439,155.806,88764.312,354.476,1.486,3.268,1998-03-01 09:57:45.737152,Site-18,22.210781047073024,90.19,410.34,1162.27,533.23,225,2.774,93.24
4523.790615724087,226.0631794290088,6194.187624246663,21.33733329813308,1000.0,148.0776423691274,299.925978091884,16431.132557767345,100.0,540.0488240094911,2.1370061113824623,0.8226713167134462,100.0,142.65687127252482,17657.20864453152,94.81831918280604,9.062473155217278,3.9421987575396775,1998-03-02 09:57:45.737152,Site-48,11.98653673336828,82.38,684.62,1821.88,159.14,286,1.609,80.5
18592.231,208.209,8002.285,2.05,881.959,62.57,326.935,847.407,31.703,400.29,5.673,0.718,90.445,132.551,85806.93,69.237,0.415,5.404,1998-03-03 09:57:45.737152,Site-30,33.7615171403628,44.05,602.48,2460.69,614.25,262,2.462,2.85
870.7866606659101,47.010496027579975,7079.797984721584,23.974665987842787,128.84545639651753,168.87264790394036,130.85724284184286,19289.68361395454,45.12702148938234,685.1286227228081,7.635311639941263,0.001,32.852045364894195,96.10867883135984,70500.872843273,59.59253301931261,6.875870717785142,4.83400086918544,1998-03-04 09:57:45.737152,Site-22,94.29097039125192,14.49,975.64,633.23,679.48,0,1.736,57.92
3253.748,197.207,9881.036,13.557,850.857,99.892,358.713,53.463,81.764,566.745,8.724,1.265,9.022,53.472,9812.509,6.1,4.956,3.294,1998-03-05 09:57:45.737152,Site-48,32.320293202075526,146.26,937.79,7114.1,83.98,65,2.437,11.45
7987.277,158.502,9843.681,36.213,893.591,257.398,327.799,6608.476,13.557,501.226,9.949,0.107,94.934,33.979,46457.702,442.754,1.637,2.242,1998-03-06 09:57:45.737152,Site-11,51.87906217433661,4.25,427.76,3674.53,314.52,62,2.816,14.11
6896.101491008825,89.9305487685937,2266.9745767601585,5.686970917314907,571.5051526219436,120.5154444588452,0.0,4018.236174660399,59.07789305811664,689.032881003581,5.392681481555503,0.1229723930803953,53.05621142311895,92.34011803586976,31962.957131854186,180.94690024481108,0.3417805016015744,5.748279075179664,1998-03-07 09:57:45.737152,Site-32,70.30189588951778,4.94,723.61,936.14,5.48,123,1.877,19.25
8211.254,114.248,2862.669,34.054,354.533,201.72,241.855,1251.729,77.287,685.625,3.992,1.846,37.077,55.125,17912.452,317.439,9.174,4.613,1998-03-08 09:57:45.737152,Site-48,36.3629602379294,18.47,829.48,8199.76,316.5,193,2.004,39.62
7750.151,402.076,75.648,26.457,321.159,107.001,255.545,8566.496,41.715,602.295,4.323,1.999,80.846,154.782,68181.729,378.047,4.206,4.234,1998-03-09 09:57:45.737152,Site-4,97.17820827209609,191.34,898.9,6836.86,335.51,45,2.653,87.64
14404.391394017232,367.0794596573159,9006.349338254957,48.89186837407332,432.0587432086666,339.6417668520434,56.46851069003304,6806.600242951163,34.24797833435653,492.2118618850509,3.769814256581728,0.4487317388809658,91.38132037880884,15.05379523775156,27480.59702025664,178.5982245911558,3.337657734711833,2.3991970667566687,1998-03-10 09:57:45.737152,Site-22,96.24472949421111,16.41,68.23,4522.79,630.25,274,2.566,3.11
4945.725,113.428,3534.532,47.215,818.609,35.175,34.862,8669.084,9.511,682.851,0.205,1.511,57.566,0.807,32789.134,260.233,1.762,0.704,1998-03-11 09:57:45.737152,Site-14,25.178229582536417,16.72,302.15,2475.01,199.12,233,2.093,68.92
5101.965,151.52,3656.609,15.914,20.26,91.396,450.543,4155.594,78.477,453.999,1.043,0.77,17.155,9.261,2774.909,436.567,0.614,7.888,1998-03-12 09:57:45.737152,Site-49,49.72485058923854,4.75,320.3,1518.31,30.19,125,2.73,96.46
5458.762,175.494,6593.961,26.598,62.282,305.085,498.768,9104.377,57.057,586.024,5.323,1.548,62.535,7.559,55781.135,378.036,0.653,6.52,1998-03-13 09:57:45.737152,Site-14,30.08783098167697,51.72,434.5,4584.28,315.7,175,2.835,64.12
11093.516,55.36,7832.275,47.412,552.854,97.125,85.358,15946.021,21.396,625.438,4.624,1.472,65.359,56.033,43988.032,380.378,9.85,3.135,1998-03-14 09:57:45.737152,Site-37,28.48404943774676,52.1,169.35,8852.57,825.64,162,2.156,81.56
4385.744,122.611,2428.566,1.978,789.417,15.114,111.818,14549.074,24.384,655.101,1.671,1.715,21.051,118.989,85571.189,94.389,7.477,1.702,1998-03-15 09:57:45.737152,Site-7,3.68869473545328,44.22,496.26,1884.76,399.21,174,1.557,90.18
7802.274,270.312,8389.194,8.484,386.94,166.002,402.682,16846.579,85.668,697.509,8.393,0.683,10.622,47.174,62344.81,282.288,5.035,0.217,1998-03-16 09:57:45.737152,Site-5,60.95643339798968,10.71,663.25,5687.02,415.15,258,2.239,71.48
10878.797,504.04,8538.363,11.304,300.419,129.654,239.866,11762.794,26.576,639.27,9.188,1.71,47.397,25.842,35197.782,155.936,7.082,0.943,1998-03-17 09:57:45.737152,Site-18,50.26790232288615,9.91,497.41,9616.9,469.08,60,2.573,65.98
15179.147,313.493,6865.468,0.834,637.607,277.801,281.146,13429.544,77.565,600.4,5.189,1.705,42.861,118.796,47614.07,344.551,5.33,9.287,1998-03-18 09:57:45.737152,Site-18,5.147875124998935,5.51,665.83,6371.53,751.81,205,1.819,1.8
18103.73,413.1,2323.598,44.571,719.923,191.9,229.481,18108.216,4.99,606.554,2.799,1.359,47.854,119.908,90493.928,33.396,5.399,6.084,1998-03-19 09:57:45.737152,Site-8,27.864646423661146,21.84,66.53,4400.21,480.08,32,1.644,51.89
4510.213,569.964,9946.243,41.602,486.367,223.907,217.252,4289.289,73.416,575.467,3.057,0.86,1.797,20.357,43439.26,427.322,8.765,3.513,1998-03-20 09:57:45.737152,Site-19,90.82658859666536,6.82,876.0,7164.01,91.37,137,1.914,46.92
14180.861,180.784,5527.226,3.074,185.478,27.302,173.16,6778.932,96.338,546.687,4.497,0.529,46.225,31.12,38045.505,229.874,1.092,1.995,1998-03-21 09:57:45.737152,Site-15,23.95618906669724,6.19,939.08,8245.95,206.48,190,1.517,52.27
8987.752,488.371,7799.975,35.149,431.159,295.447,194.701,15364.201,62.276,452.121,5.234,0.544,34.583,19.733,68745.766,121.739,4.229,4.022,1998-03-22 09:57:45.737152,Site-2,14.48948720912231,13.15,617.95,5905.57,187.98,3,2.537,43.25
3738.32,293.065,3270.638,32.845,389.184,106.643,210.93,4884.289,71.009,563.633,5.214,0.336,43.329,163.224,54848.002,8.568,4.683,0.89,1998-03-23 09:57:45.737152,Site-37,48.9452760277563,12.32,881.4,8718.45,507.91,32,1.712,90.66
12969.786,361.366,6332.165,7.476,144.774,128.892,131.233,13253.687,59.039,673.489,2.364,0.752,96.68,187.32,81762.857,48.532,1.647,2.696,1998-03-24 09:57:45.737152,Site-33,98.56504541106008,11.73,131.53,5146.4,30.03,27,2.549,88.9
8900.096,-23.446,6299.901,26.196,356.275,311.741,149.762,3042.673,80.649,635.444,8.013,0.791,29.039,173.474,38014.682,492.186,1.406,0.686,1998-03-25 09:57:45.737152,Site-33,24.20552715115004,32.02,797.47,8300.46,283.69,112,1.84,12.57
16300.556,322.401,1777.93,21.538,292.441,239.928,391.192,5253.102,54.136,455.259,3.23,1.845,65.446,104.479,6252.519,447.637,9.645,8.018,1998-03-26 09:57:45.737152,Site-44,67.21355474058785,21.74,119.24,9520.24,607.23,186,2.938,53.29
2130.825583537528,50.018504067311,6910.456944946493,19.03564053984927,199.6359979807076,207.5023058624964,280.2822177318118,14385.038398801373,37.67219218861523,653.7072692550558,7.151360355338441,2.0,43.08082977061613,14.173450332339485,8392.858405536474,500.0,7.490667408435702,3.4092467664007664,1998-03-27 09:57:45.737152,Site-38,76.16196153287176,15.06,408.07,5012.93,354.72,298,2.271,95.96
10270.454378058736,361.3065324279028,2816.254732783539,38.73134197774309,996.1324099482888,81.40000268805159,316.74932568428244,20.0,100.0,700.0,7.829169371448568,1.5193044150830113,84.30587770901408,20.427377062381467,100000.0,479.12049251147886,2.981288581397379,1.0316754797757584,1998-03-28 09:57:45.737152,Site-30,23.763754399239968,24.12,323.89,6050.41,707.74,76,1.56,59.87
16647.544,319.585,6133.285,3.276,475.491,255.499,341.687,9014.21,19.152,478.198,7.74,0.686,48.233,74.002,22971.288,61.477,3.468,8.152,1998-03-29 09:57:45.737152,Site-44,72.82163486118596,7.45,585.63,6095.07,391.28,40,2.62,80.17
8124.829,384.208,4015.832,0.307,365.83,351.071,212.946,2573.216,34.931,408.718,3.909,1.956,35.158,0.734,91124.94,450.79,4.328,1.518,1998-03-30 09:57:45.737152,Site-37,36.77831327192532,22.32,301.58,7814.57,979.26,124,2.095,37.34
6646.484,361.324,1356.241,29.262,286.965,125.438,439.22,4218.529,42.478,445.8,3.01,0.711,89.53,24.563,8251.167,305.756,2.128,9.045,1998-03-31 09:57:45.737152,Site-36,63.23058305935795,23.35,637.35,8229.84,965.36,43,2.381,37.72
3581.571,-30.445,7369.539,36.74,453.763,40.364,228.678,1515.213,91.478,663.088,9.219,1.552,70.787,91.264,81317.564,227.307,2.706,5.928,1998-04-01 09:57:45.737152,Site-19,63.35297107608947,4.47,367.45,273.27,799.86,7,2.879,32.57
7180.249,-20.158,9296.708,20.583,690.576,251.166,313.414,12699.138,92.137,419.82,0.111,0.188,7.102,190.426,69120.99,391.122,0.576,9.068,1998-04-02 09:57:45.737152,Site-26,53.57746840747585,54.36,860.8,7333.86,954.4,169,2.25,2.18
16851.503,496.957,9928.66,4.473,670.765,243.262,356.495,18358.609,88.33,606.174,9.674,1.159,84.704,0.145,25126.329,338.426,2.78,8.642,1998-04-03 09:57:45.737152,Site-42,9.02897700544083,8.32,633.92,7838.37,204.86,263,2.666,92.49
6345.331,286.67,4419.508,32.794,721.994,20.884,437.142,9642.882,28.821,549.179,1.606,0.748,84.84,130.145,74431.292,191.338,8.867,2.192,1998-04-04 09:57:45.737152,Site-6,83.5302495589238,21.98,215.38,7004.59,750.95,258,1.939,34.96
12879.342,587.902,7828.964,3.91,214.457,210.226,327.794,4014.387,98.31,566.117,3.525,1.595,78.857,170.079,75328.993,253.36,8.563,0.686,1998-04-05 09:57:45.737152,Site-50,32.07800649717358,64.35,336.2,7137.24,321.73,30,2.536,36.71
19403.908,165.635,3628.067,7.787,202.406,287.061,459.822,18387.397,90.298,591.357,9.475,0.889,14.764,140.837,39399.56,79.364,4.922,8.971,1998-04-06 09:57:45.737152,Site-7,18.651851039985424,50.69,847.44,414.99,725.32,44,1.644,75.95
9896.071,343.958,5967.542,25.045,102.375,43.21,419.894,4659.244,91.349,580.229,4.973,1.061,82.704,199.212,98354.674,180.811,1.234,2.372,1998-04-07 09:57:45.737152,Site-44,4.077514155476392,20.79,386.54,4420.94,373.96,147,2.795,52.69
13480.067,137.123,4800.377,40.648,972.176,246.184,393.014,4771.398,63.647,659.95,9.609,0.669,55.792,104.138,85401.078,276.01,5.84,9.3,1998-04-08 09:57:45.737152,Site-26,59.08929431882418,13.98,535.85,8181.98,289.49,110,1.79,36.2
878.858,480.934,6573.221,18.526,287.188,149.959,434.714,8218.6,29.421,438.264,6.868,1.307,97.686,120.001,98554.037,427.873,0.842,7.087,1998-04-09 09:57:45.737152,Site-37,67.75643618422824,51.81,648.98,9340.14,958.8,210,1.938,88.36
109.4799283781922,141.31495770184796,3944.330149267105,0.0,967.75555687457,283.39439087564426,120.98007519982988,17906.972736889504,38.949767887107775,527.518554843313,4.078575266885124,1.4262075562156915,84.70485717338407,192.4369516341845,97737.98754246086,17.38090861985198,3.201900043317862,3.246821512550196,1998-04-10 09:57:45.737152,Site-26,1.6587828927856152,39.44,347.87,2295.45,209.96,148,2.889,82.54
4426.381850371839,353.79862795015225,6565.309306568612,9.027882554590835,469.4097581479684,156.53577390345788,172.4055880900506,13642.173566153157,79.55296862547544,628.9356252624999,1.8261720373183568,1.063657209036422,0.0,200.0,88414.10395257188,482.34337052327714,5.379353947165589,5.053730189508414,1998-04-11 09:57:45.737152,Site-28,51.2093058299281,10.82,294.05,5792.37,758.59,6,1.725,97.68
